array_size,task_count,task_id,element_count,working_set_bytes,access_pattern,access_pattern_encoded,stride,repeat_count,operation_count,locality_score,burst_time_ms
100000,100,67,1000,8000,strided,1,8,5,5,0.5,0.019498
100000,100,68,1000,8000,strided,1,8,5,5,0.5,0.019427
100000,100,69,1000,8000,strided,1,8,5,5,0.5,0.021064
100000,100,70,1000,8000,strided,1,8,5,5,0.5,0.019455
100000,100,71,1000,8000,strided,1,8,5,5,0.5,0.020959
100000,100,72,1000,8000,strided,1,8,5,5,0.5,0.01952
100000,100,73,1000,8000,strided,1,8,5,5,0.5,0.019705
100000,100,74,1000,8000,strided,1,8,5,5,0.5,0.01965
100000,100,75,1000,8000,strided,1,8,5,5,0.5,0.019435
100000,100,76,1000,8000,strided,1,8,5,5,0.5,0.020124
100000,100,77,1000,8000,strided,1,8,5,5,0.5,0.019691
100000,100,78,1000,8000,strided,1,8,5,5,0.5,0.019908
100000,100,79,1000,8000,strided,1,8,5,5,0.5,0.019684
100000,100,80,1000,8000,strided,1,8,5,5,0.5,0.020038
100000,100,81,1000,8000,strided,1,8,5,5,0.5,0.019451
100000,100,82,1000,8000,strided,1,8,5,5,0.5,0.020204
100000,100,83,1000,8000,strided,1,8,5,5,0.5,0.020677
100000,100,84,1000,8000,strided,1,8,5,5,0.5,0.020156
100000,100,85,1000,8000,strided,1,8,5,5,0.5,0.019779
100000,100,86,1000,8000,strided,1,8,5,5,0.5,0.020203
100000,100,87,1000,8000,strided,1,8,5,5,0.5,0.020662
100000,100,88,1000,8000,strided,1,8,5,5,0.5,0.021096
100000,100,89,1000,8000,strided,1,8,5,5,0.5,0.020967
100000,100,90,1000,8000,strided,1,8,5,5,0.5,0.021057
100000,100,91,1000,8000,strided,1,8,5,5,0.5,0.020129
100000,100,92,1000,8000,strided,1,8,5,5,0.5,0.031605
100000,100,93,1000,8000,strided,1,8,5,5,0.5,0.031598
100000,100,94,1000,8000,strided,1,8,5,5,0.5,0.031772
100000,100,95,1000,8000,strided,1,8,5,5,0.5,0.03176
100000,100,96,1000,8000,strided,1,8,5,5,0.5,0.019962
100000,100,97,1000,8000,strided,1,8,5,5,0.5,0.020635
100000,100,98,1000,8000,strided,1,8,5,5,0.5,0.019401
100000,100,99,1000,8000,strided,1,8,5,5,0.5,0.019543
100000,100,0,1000,8000,random,2,1,1,1,0.1,0.05263
100000,100,1,1000,8000,random,2,1,1,1,0.1,0.047022
100000,100,2,1000,8000,random,2,1,1,1,0.1,0.047956
100000,100,3,1000,8000,random,2,1,1,1,0.1,0.046752
100000,100,4,1000,8000,random,2,1,1,1,0.1,0.057985
100000,100,5,1000,8000,random,2,1,1,1,0.1,0.047404
100000,100,6,1000,8000,random,2,1,1,1,0.1,0.046613
100000,100,7,1000,8000,random,2,1,1,1,0.1,0.046187
100000,100,8,1000,8000,random,2,1,1,1,0.1,0.046886
100000,100,9,1000,8000,random,2,1,1,1,0.1,0.046432
100000,100,10,1000,8000,random,2,1,1,1,0.1,0.047164
100000,100,11,1000,8000,random,2,1,1,1,0.1,0.047227
100000,100,12,1000,8000,random,2,1,1,1,0.1,0.047691
100000,100,13,1000,8000,random,2,1,1,1,0.1,0.046862
100000,100,14,1000,8000,random,2,1,1,1,0.1,0.046608
100000,100,15,1000,8000,random,2,1,1,1,0.1,0.045227
100000,100,16,1000,8000,random,2,1,1,1,0.1,0.047077
100000,100,17,1000,8000,random,2,1,1,1,0.1,0.047406
100000,100,18,1000,8000,random,2,1,1,1,0.1,0.046935
100000,100,19,1000,8000,random,2,1,1,1,0.1,0.046658
100000,100,20,1000,8000,random,2,1,1,1,0.1,0.046698
100000,100,21,1000,8000,random,2,1,1,1,0.1,0.046568
100000,100,22,1000,8000,random,2,1,1,1,0.1,0.047329
100000,100,23,1000,8000,random,2,1,1,1,0.1,0.046406
100000,100,24,1000,8000,random,2,1,1,1,0.1,0.04739
100000,100,25,1000,8000,random,2,1,1,1,0.1,0.047028
100000,100,26,1000,8000,random,2,1,1,1,0.1,0.047271
100000,100,27,1000,8000,random,2,1,1,1,0.1,0.046427
100000,100,28,1000,8000,random,2,1,1,1,0.1,0.046344
100000,100,29,1000,8000,random,2,1,1,1,0.1,0.046166
100000,100,30,1000,8000,random,2,1,1,1,0.1,0.046061
100000,100,31,1000,8000,random,2,1,1,1,0.1,0.047752
100000,100,32,1000,8000,random,2,1,1,1,0.1,0.047409
100000,100,33,1000,8000,random,2,1,1,1,0.1,0.047014
100000,100,34,1000,8000,random,2,1,1,1,0.1,0.046476
100000,100,35,1000,8000,random,2,1,1,1,0.1,0.046607
100000,100,36,1000,8000,random,2,1,1,1,0.1,0.046601
100000,100,37,1000,8000,random,2,1,1,1,0.1,0.047266
100000,100,38,1000,8000,random,2,1,1,1,0.1,0.046929
100000,100,39,1000,8000,random,2,1,1,1,0.1,0.046562
100000,100,40,1000,8000,random,2,1,1,1,0.1,0.046612
100000,100,41,1000,8000,random,2,1,1,1,0.1,0.046599
100000,100,42,1000,8000,random,2,1,1,1,0.1,0.046505
100000,100,43,1000,8000,random,2,1,1,1,0.1,0.047285
100000,100,44,1000,8000,random,2,1,1,1,0.1,0.046738
100000,100,45,1000,8000,random,2,1,1,1,0.1,0.048145
100000,100,46,1000,8000,random,2,1,1,1,0.1,0.048203
100000,100,47,1000,8000,random,2,1,1,1,0.1,0.046681
100000,100,48,1000,8000,random,2,1,1,1,0.1,0.046676
100000,100,49,1000,8000,random,2,1,1,1,0.1,0.047215
100000,100,50,1000,8000,random,2,1,1,1,0.1,0.046513
100000,100,51,1000,8000,random,2,1,1,1,0.1,0.046821
100000,100,52,1000,8000,random,2,1,1,1,0.1,0.046779
100000,100,53,1000,8000,random,2,1,1,1,0.1,0.04707
100000,100,54,1000,8000,random,2,1,1,1,0.1,0.045264
100000,100,55,1000,8000,random,2,1,1,1,0.1,0.046256
100000,100,56,1000,8000,random,2,1,1,1,0.1,0.047231
100000,100,57,1000,8000,random,2,1,1,1,0.1,0.046819
100000,100,58,1000,8000,random,2,1,1,1,0.1,0.054051
100000,100,59,1000,8000,random,2,1,1,1,0.1,0.05354
100000,100,60,1000,8000,random,2,1,1,1,0.1,0.04795
100000,100,61,1000,8000,random,2,1,1,1,0.1,0.047575
100000,100,62,1000,8000,random,2,1,1,1,0.1,0.047494
100000,100,63,1000,8000,random,2,1,1,1,0.1,0.04796
100000,100,64,1000,8000,random,2,1,1,1,0.1,0.048217
100000,100,65,1000,8000,random,2,1,1,1,0.1,0.052107
100000,100,66,1000,8000,random,2,1,1,1,0.1,0.052168
100000,100,67,1000,8000,random,2,1,1,1,0.1,0.048052
100000,100,68,1000,8000,random,2,1,1,1,0.1,0.046618
100000,100,69,1000,8000,random,2,1,1,1,0.1,0.048198
100000,100,70,1000,8000,random,2,1,1,1,0.1,0.047697
100000,100,71,1000,8000,random,2,1,1,1,0.1,0.052838
100000,100,72,1000,8000,random,2,1,1,1,0.1,0.052262
100000,100,73,1000,8000,random,2,1,1,1,0.1,0.05185
100000,100,74,1000,8000,random,2,1,1,1,0.1,0.047135
100000,100,75,1000,8000,random,2,1,1,1,0.1,0.046884
100000,100,76,1000,8000,random,2,1,1,1,0.1,0.047008
100000,100,77,1000,8000,random,2,1,1,1,0.1,0.047292
100000,100,78,1000,8000,random,2,1,1,1,0.1,0.047704
100000,100,79,1000,8000,random,2,1,1,1,0.1,0.045956
100000,100,80,1000,8000,random,2,1,1,1,0.1,0.046335
100000,100,81,1000,8000,random,2,1,1,1,0.1,0.047308
100000,100,82,1000,8000,random,2,1,1,1,0.1,0.047263
100000,100,83,1000,8000,random,2,1,1,1,0.1,0.046511
100000,100,84,1000,8000,random,2,1,1,1,0.1,0.046505
100000,100,85,1000,8000,random,2,1,1,1,0.1,0.04727
100000,100,86,1000,8000,random,2,1,1,1,0.1,0.04637
100000,100,87,1000,8000,random,2,1,1,1,0.1,0.048223
100000,100,88,1000,8000,random,2,1,1,1,0.1,0.046595
100000,100,89,1000,8000,random,2,1,1,1,0.1,0.04709
100000,100,90,1000,8000,random,2,1,1,1,0.1,0.046691
100000,100,91,1000,8000,random,2,1,1,1,0.1,0.047505
100000,100,92,1000,8000,random,2,1,1,1,0.1,0.047751
100000,100,93,1000,8000,random,2,1,1,1,0.1,0.047013
100000,100,94,1000,8000,random,2,1,1,1,0.1,0.046409
100000,100,95,1000,8000,random,2,1,1,1,0.1,0.046663
100000,100,96,1000,8000,random,2,1,1,1,0.1,0.048539
100000,100,97,1000,8000,random,2,1,1,1,0.1,0.048895
100000,100,98,1000,8000,random,2,1,1,1,0.1,0.046859
100000,100,99,1000,8000,random,2,1,1,1,0.1,0.047022
100000,100,0,1000,8000,random,2,1,5,5,0.1,0.058805
100000,100,1,1000,8000,random,2,1,5,5,0.1,0.058275
100000,100,2,1000,8000,random,2,1,5,5,0.1,0.057828
100000,100,3,1000,8000,random,2,1,5,5,0.1,0.058056
100000,100,4,1000,8000,random,2,1,5,5,0.1,0.058045
100000,100,5,1000,8000,random,2,1,5,5,0.1,0.05945
100000,100,6,1000,8000,random,2,1,5,5,0.1,0.058724
100000,100,7,1000,8000,random,2,1,5,5,0.1,0.058045
100000,100,8,1000,8000,random,2,1,5,5,0.1,0.057993
100000,100,9,1000,8000,random,2,1,5,5,0.1,0.057304
100000,100,10,1000,8000,random,2,1,5,5,0.1,0.057328
100000,100,11,1000,8000,random,2,1,5,5,0.1,0.058262
100000,100,12,1000,8000,random,2,1,5,5,0.1,0.057028
100000,100,13,1000,8000,random,2,1,5,5,0.1,0.057272
100000,100,14,1000,8000,random,2,1,5,5,0.1,0.057721
100000,100,15,1000,8000,random,2,1,5,5,0.1,0.059401
100000,100,16,1000,8000,random,2,1,5,5,0.1,0.058193
100000,100,17,1000,8000,random,2,1,5,5,0.1,0.058077
100000,100,18,1000,8000,random,2,1,5,5,0.1,0.057632
100000,100,19,1000,8000,random,2,1,5,5,0.1,0.057997
100000,100,20,1000,8000,random,2,1,5,5,0.1,0.058436
100000,100,21,1000,8000,random,2,1,5,5,0.1,0.05754
100000,100,22,1000,8000,random,2,1,5,5,0.1,0.059819
100000,100,23,1000,8000,random,2,1,5,5,0.1,0.057206
100000,100,24,1000,8000,random,2,1,5,5,0.1,0.058078
100000,100,25,1000,8000,random,2,1,5,5,0.1,0.057137
100000,100,26,1000,8000,random,2,1,5,5,0.1,0.057859
100000,100,27,1000,8000,random,2,1,5,5,0.1,0.060133
100000,100,28,1000,8000,random,2,1,5,5,0.1,0.058245
100000,100,29,1000,8000,random,2,1,5,5,0.1,0.057883
100000,100,30,1000,8000,random,2,1,5,5,0.1,0.058317
100000,100,31,1000,8000,random,2,1,5,5,0.1,0.057361
100000,100,32,1000,8000,random,2,1,5,5,0.1,0.057141
100000,100,33,1000,8000,random,2,1,5,5,0.1,0.057442
100000,100,34,1000,8000,random,2,1,5,5,0.1,0.05773
100000,100,35,1000,8000,random,2,1,5,5,0.1,0.057274
100000,100,36,1000,8000,random,2,1,5,5,0.1,0.057868
100000,100,37,1000,8000,random,2,1,5,5,0.1,0.058574
100000,100,38,1000,8000,random,2,1,5,5,0.1,0.059161
100000,100,39,1000,8000,random,2,1,5,5,0.1,0.059957
100000,100,40,1000,8000,random,2,1,5,5,0.1,0.060799
100000,100,41,1000,8000,random,2,1,5,5,0.1,0.058241
100000,100,42,1000,8000,random,2,1,5,5,0.1,0.058078
100000,100,43,1000,8000,random,2,1,5,5,0.1,0.058167
100000,100,44,1000,8000,random,2,1,5,5,0.1,0.059917
100000,100,45,1000,8000,random,2,1,5,5,0.1,0.057685
100000,100,46,1000,8000,random,2,1,5,5,0.1,0.057585
100000,100,47,1000,8000,random,2,1,5,5,0.1,0.05721
100000,100,48,1000,8000,random,2,1,5,5,0.1,0.059257
100000,100,49,1000,8000,random,2,1,5,5,0.1,0.058537
100000,100,50,1000,8000,random,2,1,5,5,0.1,0.059475
100000,100,51,1000,8000,random,2,1,5,5,0.1,0.059504
100000,100,52,1000,8000,random,2,1,5,5,0.1,0.057813
100000,100,53,1000,8000,random,2,1,5,5,0.1,0.058016
100000,100,54,1000,8000,random,2,1,5,5,0.1,0.057652
100000,100,55,1000,8000,random,2,1,5,5,0.1,0.057556
100000,100,56,1000,8000,random,2,1,5,5,0.1,0.05814
100000,100,57,1000,8000,random,2,1,5,5,0.1,0.057512
100000,100,58,1000,8000,random,2,1,5,5,0.1,0.057988
100000,100,59,1000,8000,random,2,1,5,5,0.1,0.058088
100000,100,60,1000,8000,random,2,1,5,5,0.1,0.057998
100000,100,61,1000,8000,random,2,1,5,5,0.1,0.057789
100000,100,62,1000,8000,random,2,1,5,5,0.1,0.05846
100000,100,63,1000,8000,random,2,1,5,5,0.1,0.057645
100000,100,64,1000,8000,random,2,1,5,5,0.1,0.057178
100000,100,65,1000,8000,random,2,1,5,5,0.1,0.057614
100000,100,66,1000,8000,random,2,1,5,5,0.1,0.058015
100000,100,67,1000,8000,random,2,1,5,5,0.1,0.05793
100000,100,68,1000,8000,random,2,1,5,5,0.1,0.058569
100000,100,69,1000,8000,random,2,1,5,5,0.1,0.090875
100000,100,70,1000,8000,random,2,1,5,5,0.1,0.087626
100000,100,71,1000,8000,random,2,1,5,5,0.1,0.056472
100000,100,72,1000,8000,random,2,1,5,5,0.1,0.05785
100000,100,73,1000,8000,random,2,1,5,5,0.1,0.058513
100000,100,74,1000,8000,random,2,1,5,5,0.1,0.05774
100000,100,75,1000,8000,random,2,1,5,5,0.1,0.057962
100000,100,76,1000,8000,random,2,1,5,5,0.1,0.060136
100000,100,77,1000,8000,random,2,1,5,5,0.1,0.058563
100000,100,78,1000,8000,random,2,1,5,5,0.1,0.059248
100000,100,79,1000,8000,random,2,1,5,5,0.1,0.058176
100000,100,80,1000,8000,random,2,1,5,5,0.1,0.058928
100000,100,81,1000,8000,random,2,1,5,5,0.1,0.05818
100000,100,82,1000,8000,random,2,1,5,5,0.1,0.059775
100000,100,83,1000,8000,random,2,1,5,5,0.1,0.058963
100000,100,84,1000,8000,random,2,1,5,5,0.1,0.057643
100000,100,85,1000,8000,random,2,1,5,5,0.1,0.057377
100000,100,86,1000,8000,random,2,1,5,5,0.1,0.058722
100000,100,87,1000,8000,random,2,1,5,5,0.1,0.057355
100000,100,88,1000,8000,random,2,1,5,5,0.1,0.05769
100000,100,89,1000,8000,random,2,1,5,5,0.1,0.057674
100000,100,90,1000,8000,random,2,1,5,5,0.1,0.057891
100000,100,91,1000,8000,random,2,1,5,5,0.1,0.057396
100000,100,92,1000,8000,random,2,1,5,5,0.1,0.057769
100000,100,93,1000,8000,random,2,1,5,5,0.1,0.057109
100000,100,94,1000,8000,random,2,1,5,5,0.1,0.057089
100000,100,95,1000,8000,random,2,1,5,5,0.1,0.057408
100000,100,96,1000,8000,random,2,1,5,5,0.1,0.058668
100000,100,97,1000,8000,random,2,1,5,5,0.1,0.058205
100000,100,98,1000,8000,random,2,1,5,5,0.1,0.057655
100000,100,99,1000,8000,random,2,1,5,5,0.1,0.056921
100000,500,0,200,1600,sequential,0,1,1,1,1,0.001135
100000,500,1,200,1600,sequential,0,1,1,1,1,0.001045
100000,500,2,200,1600,sequential,0,1,1,1,1,0.001169
100000,500,3,200,1600,sequential,0,1,1,1,1,0.001066
100000,500,4,200,1600,sequential,0,1,1,1,1,0.001073
100000,500,5,200,1600,sequential,0,1,1,1,1,0.001183
100000,500,6,200,1600,sequential,0,1,1,1,1,0.001135
100000,500,7,200,1600,sequential,0,1,1,1,1,0.00126
100000,500,8,200,1600,sequential,0,1,1,1,1,0.001132
100000,500,9,200,1600,sequential,0,1,1,1,1,0.001162
100000,500,10,200,1600,sequential,0,1,1,1,1,0.001316
100000,500,11,200,1600,sequential,0,1,1,1,1,0.001164
100000,500,12,200,1600,sequential,0,1,1,1,1,0.001177
100000,500,13,200,1600,sequential,0,1,1,1,1,0.001156
100000,500,14,200,1600,sequential,0,1,1,1,1,0.001122
100000,500,15,200,1600,sequential,0,1,1,1,1,0.001071
100000,500,16,200,1600,sequential,0,1,1,1,1,0.001092
100000,500,17,200,1600,sequential,0,1,1,1,1,0.00109
100000,500,18,200,1600,sequential,0,1,1,1,1,0.00104
100000,500,19,200,1600,sequential,0,1,1,1,1,0.001083
100000,500,20,200,1600,sequential,0,1,1,1,1,0.001072
100000,500,21,200,1600,sequential,0,1,1,1,1,0.001174
100000,500,22,200,1600,sequential,0,1,1,1,1,0.001169
100000,500,23,200,1600,sequential,0,1,1,1,1,0.00108
100000,500,24,200,1600,sequential,0,1,1,1,1,0.001181
100000,500,25,200,1600,sequential,0,1,1,1,1,0.001134
100000,500,26,200,1600,sequential,0,1,1,1,1,0.001069
100000,500,27,200,1600,sequential,0,1,1,1,1,0.001108
100000,500,28,200,1600,sequential,0,1,1,1,1,0.001269
100000,500,29,200,1600,sequential,0,1,1,1,1,0.001197
100000,500,30,200,1600,sequential,0,1,1,1,1,0.001234
100000,500,31,200,1600,sequential,0,1,1,1,1,0.001166
100000,500,32,200,1600,sequential,0,1,1,1,1,0.00118
100000,500,33,200,1600,sequential,0,1,1,1,1,0.001084
100000,500,34,200,1600,sequential,0,1,1,1,1,0.001041
100000,500,35,200,1600,sequential,0,1,1,1,1,0.001061
100000,500,36,200,1600,sequential,0,1,1,1,1,0.001054
100000,500,37,200,1600,sequential,0,1,1,1,1,0.00115
100000,500,38,200,1600,sequential,0,1,1,1,1,0.001175
100000,500,39,200,1600,sequential,0,1,1,1,1,0.0011
100000,500,40,200,1600,sequential,0,1,1,1,1,0.001034
100000,500,41,200,1600,sequential,0,1,1,1,1,0.00108
100000,500,42,200,1600,sequential,0,1,1,1,1,0.001079
100000,500,43,200,1600,sequential,0,1,1,1,1,0.001194
100000,500,44,200,1600,sequential,0,1,1,1,1,0.001081
100000,500,45,200,1600,sequential,0,1,1,1,1,0.001117
100000,500,46,200,1600,sequential,0,1,1,1,1,0.001107
100000,500,47,200,1600,sequential,0,1,1,1,1,0.001092
100000,500,48,200,1600,sequential,0,1,1,1,1,0.001154
100000,500,49,200,1600,sequential,0,1,1,1,1,0.00109
100000,500,50,200,1600,sequential,0,1,1,1,1,0.001276
100000,500,51,200,1600,sequential,0,1,1,1,1,0.001129
100000,500,52,200,1600,sequential,0,1,1,1,1,0.001138
100000,500,53,200,1600,sequential,0,1,1,1,1,0.00107
100000,500,54,200,1600,sequential,0,1,1,1,1,0.001075
100000,500,55,200,1600,sequential,0,1,1,1,1,0.001179
100000,500,56,200,1600,sequential,0,1,1,1,1,0.001126
100000,500,57,200,1600,sequential,0,1,1,1,1,0.001107
100000,500,58,200,1600,sequential,0,1,1,1,1,0.001107
100000,500,59,200,1600,sequential,0,1,1,1,1,0.00103
100000,500,60,200,1600,sequential,0,1,1,1,1,0.001022
100000,500,61,200,1600,sequential,0,1,1,1,1,0.001075
100000,500,62,200,1600,sequential,0,1,1,1,1,0.001083
100000,500,63,200,1600,sequential,0,1,1,1,1,0.001188
100000,500,64,200,1600,sequential,0,1,1,1,1,0.001012
100000,500,65,200,1600,sequential,0,1,1,1,1,0.001069
100000,500,66,200,1600,sequential,0,1,1,1,1,0.001007
100000,500,67,200,1600,sequential,0,1,1,1,1,0.001005
100000,500,68,200,1600,sequential,0,1,1,1,1,0.001015
100000,500,69,200,1600,sequential,0,1,1,1,1,0.001011
100000,500,70,200,1600,sequential,0,1,1,1,1,0.00101
100000,500,71,200,1600,sequential,0,1,1,1,1,0.001022
100000,500,72,200,1600,sequential,0,1,1,1,1,0.000986
100000,500,73,200,1600,sequential,0,1,1,1,1,0.000996
100000,500,74,200,1600,sequential,0,1,1,1,1,0.000996
100000,500,75,200,1600,sequential,0,1,1,1,1,0.001028
100000,500,76,200,1600,sequential,0,1,1,1,1,0.001193
100000,500,77,200,1600,sequential,0,1,1,1,1,0.000995
100000,500,78,200,1600,sequential,0,1,1,1,1,0.001021
100000,500,79,200,1600,sequential,0,1,1,1,1,0.001146
100000,500,80,200,1600,sequential,0,1,1,1,1,0.000968
100000,500,81,200,1600,sequential,0,1,1,1,1,0.001183
100000,500,82,200,1600,sequential,0,1,1,1,1,0.001002
100000,500,83,200,1600,sequential,0,1,1,1,1,0.001011
100000,500,84,200,1600,sequential,0,1,1,1,1,0.001052
100000,500,85,200,1600,sequential,0,1,1,1,1,0.001052
100000,500,86,200,1600,sequential,0,1,1,1,1,0.001007
100000,500,87,200,1600,sequential,0,1,1,1,1,0.001029
100000,500,88,200,1600,sequential,0,1,1,1,1,0.001093
100000,500,89,200,1600,sequential,0,1,1,1,1,0.001066
100000,500,90,200,1600,sequential,0,1,1,1,1,0.001102
100000,500,91,200,1600,sequential,0,1,1,1,1,0.001079
100000,500,92,200,1600,sequential,0,1,1,1,1,0.001098
100000,500,93,200,1600,sequential,0,1,1,1,1,0.001096
100000,500,94,200,1600,sequential,0,1,1,1,1,0.001065
100000,500,95,200,1600,sequential,0,1,1,1,1,0.00105
100000,500,96,200,1600,sequential,0,1,1,1,1,0.001116
100000,500,97,200,1600,sequential,0,1,1,1,1,0.001033
100000,500,98,200,1600,sequential,0,1,1,1,1,0.001013
100000,500,99,200,1600,sequential,0,1,1,1,1,0.001031
100000,500,100,200,1600,sequential,0,1,1,1,1,0.00106
100000,500,101,200,1600,sequential,0,1,1,1,1,0.001031
100000,500,102,200,1600,sequential,0,1,1,1,1,0.001071
100000,500,103,200,1600,sequential,0,1,1,1,1,0.001162
100000,500,104,200,1600,sequential,0,1,1,1,1,0.001052
100000,500,105,200,1600,sequential,0,1,1,1,1,0.001036
100000,500,106,200,1600,sequential,0,1,1,1,1,0.001105
100000,500,107,200,1600,sequential,0,1,1,1,1,0.001134
100000,500,108,200,1600,sequential,0,1,1,1,1,0.001161
100000,500,109,200,1600,sequential,0,1,1,1,1,0.001237
100000,500,110,200,1600,sequential,0,1,1,1,1,0.001108
100000,500,111,200,1600,sequential,0,1,1,1,1,0.001167
100000,500,112,200,1600,sequential,0,1,1,1,1,0.001162
100000,500,113,200,1600,sequential,0,1,1,1,1,0.001108
100000,500,114,200,1600,sequential,0,1,1,1,1,0.001145
100000,500,115,200,1600,sequential,0,1,1,1,1,0.00109
100000,500,116,200,1600,sequential,0,1,1,1,1,0.001126
100000,500,117,200,1600,sequential,0,1,1,1,1,0.001123
100000,500,118,200,1600,sequential,0,1,1,1,1,0.001111
100000,500,119,200,1600,sequential,0,1,1,1,1,0.001089
100000,500,120,200,1600,sequential,0,1,1,1,1,0.001084
100000,500,121,200,1600,sequential,0,1,1,1,1,0.001084
100000,500,122,200,1600,sequential,0,1,1,1,1,0.001074
100000,500,123,200,1600,sequential,0,1,1,1,1,0.001066
100000,500,124,200,1600,sequential,0,1,1,1,1,0.001022
100000,500,125,200,1600,sequential,0,1,1,1,1,0.001053
100000,500,126,200,1600,sequential,0,1,1,1,1,0.001234
100000,500,127,200,1600,sequential,0,1,1,1,1,0.00116
100000,500,128,200,1600,sequential,0,1,1,1,1,0.001134
100000,500,129,200,1600,sequential,0,1,1,1,1,0.00101
100000,500,130,200,1600,sequential,0,1,1,1,1,0.001058
100000,500,131,200,1600,sequential,0,1,1,1,1,0.001042
100000,500,132,200,1600,sequential,0,1,1,1,1,0.001182
100000,500,133,200,1600,sequential,0,1,1,1,1,0.001016
100000,500,134,200,1600,sequential,0,1,1,1,1,0.001029
100000,500,135,200,1600,sequential,0,1,1,1,1,0.001039
100000,500,136,200,1600,sequential,0,1,1,1,1,0.001018
100000,500,137,200,1600,sequential,0,1,1,1,1,0.001048
100000,500,138,200,1600,sequential,0,1,1,1,1,0.00104
100000,500,139,200,1600,sequential,0,1,1,1,1,0.001026
100000,500,140,200,1600,sequential,0,1,1,1,1,0.001028
100000,500,141,200,1600,sequential,0,1,1,1,1,0.001063
100000,500,142,200,1600,sequential,0,1,1,1,1,0.001052
100000,500,143,200,1600,sequential,0,1,1,1,1,0.001031
100000,500,144,200,1600,sequential,0,1,1,1,1,0.001049
100000,500,145,200,1600,sequential,0,1,1,1,1,0.001138
100000,500,146,200,1600,sequential,0,1,1,1,1,0.001113
100000,500,147,200,1600,sequential,0,1,1,1,1,0.001156
100000,500,148,200,1600,sequential,0,1,1,1,1,0.001112
100000,500,149,200,1600,sequential,0,1,1,1,1,0.001138
100000,500,150,200,1600,sequential,0,1,1,1,1,0.001156
100000,500,151,200,1600,sequential,0,1,1,1,1,0.001043
100000,500,152,200,1600,sequential,0,1,1,1,1,0.001088
100000,500,153,200,1600,sequential,0,1,1,1,1,0.001052
100000,500,154,200,1600,sequential,0,1,1,1,1,0.00104
100000,500,155,200,1600,sequential,0,1,1,1,1,0.001033
100000,500,156,200,1600,sequential,0,1,1,1,1,0.001025
100000,500,157,200,1600,sequential,0,1,1,1,1,0.001107
100000,500,158,200,1600,sequential,0,1,1,1,1,0.001053
100000,500,159,200,1600,sequential,0,1,1,1,1,0.001061
100000,500,160,200,1600,sequential,0,1,1,1,1,0.001074
100000,500,161,200,1600,sequential,0,1,1,1,1,0.000992
100000,500,162,200,1600,sequential,0,1,1,1,1,0.001052
100000,500,163,200,1600,sequential,0,1,1,1,1,0.00117
100000,500,164,200,1600,sequential,0,1,1,1,1,0.000986
100000,500,165,200,1600,sequential,0,1,1,1,1,0.000986
100000,500,166,200,1600,sequential,0,1,1,1,1,0.001219
100000,500,167,200,1600,sequential,0,1,1,1,1,0.001052
100000,500,168,200,1600,sequential,0,1,1,1,1,0.001007
100000,500,169,200,1600,sequential,0,1,1,1,1,0.001034
100000,500,170,200,1600,sequential,0,1,1,1,1,0.001007
100000,500,171,200,1600,sequential,0,1,1,1,1,0.001035
